Ryan Callanan (RYCA)
Ryan Mosley
Sabine Weiss
Sabira Manek
Sabrina Shah
Sabrina Tirvengadum
Sal Jones
Sally Crosthwaite
Sally Moore
Samah Rafiq
Samuel Fosso
Samuel Herman
Samuel John Lamorna Birch
Samuel Walsh
Sandra Blow
Sandra Lawrence
Sandra Lorant
Sandy Murphy
Sara Lee
Sara Sammakia
Sarah Armstrong-Jones
Sarah Butterfield
Sarah Carrington
Sarah Carvell
Sarah Churchill
Sarah Clegg
Sarah Creswell
Sarah Cunningham
Sarah Gillespie
Sarah Green
Sarah Jane Brown
Sarah Jane Hender
Sarah Jupp
Sarah Medway
Sarah Moon
Sarah Raphael
Sarah-Athina Nahas
Sassan Behnam-Bakhtiar
Sax Impey
Scarlett Budden
Scott Naismith
Sean Henry
Sean Scully
Sebastiao Salgado
Selina Candengue
Seren Metcalfe
Serolod
Sheila Fell
Sheila Girling
Sheila Rock
Shelagh Wakely
Shem
Sian Hoolahan
Siân Hopkinson
Sidney Nolan
Sigrid Müller
Simon Albert Bussy
Simon Bejer
Simon Cook
Simon Elwes
Simon Erland
Simon Fletcher
Simon Marsden
Simon Palmer
Simon Quadrat
Simon Turvey
Siobhan McLaughlin
Siobhan O'Hanlon
Síomha Harrington
Sophia Rosenthal
Sophia Wilce
Sophie Dickens
Sophie Smorczewski
Spyros Vassiliou
Stanhope Forbes
Stanislawa De Karlowska
Stanley Grimm
Stanley Horace Gardiner
Stanley Roy Badmin
Stanley Royle
Stanley Spencer
Stefan Alexander
Stefan Gec
Stefan Knapp
Stefan Themerson
Stefania Laccu
Stephan Buxin
Stephanie Forrest
Stephen Bishop
Stephen Chambers
Stephen Farthing
Stephen Felstead
Stephen Harris
Stephen Henderson
Stephen Tennant
Stephen Wild
Sterling Ruby
Steve Liddard
Steven Lindsay
Steven Whitehead
Stewart Brown
Stuart Pearson Wright
Stuart Somerville
Stuart Walton
Studio Job
Suad Al Attar
Sue Macartney-Snape
Sunil Pawar
Susan Aldworth
Susan Bower
Susan Ryder
Susan Wilson
Susie Hamilton
Susie Whitcombe
Suzi Stephens
Sybil Andrews
Sydney Harpley
Sylvia Gosse
Sylvie Maurice
Syona
Szabolcs Bozó
Tabby Li
Tabitha Millett
Tahnee Lonsdale
Takudzwa Chandiwana
Tamuna Sirbiladze
Tania Still
Tanoa Sasraku
Tatiana Furlan
Ted Benoit
Tejo Remy
Terence Tenison Cuneo
Tereza Zelenkova
Terry Setch
Tessa Clegg
Tessa Newcomb
The Phantomat
Theadora Abbott
Theodore Howard Somervell
Theodoros Stamos
Theresa Kristof Gericke
Thérèse Lessore
Thierry Bouet
Thierry Lamare
Thomas C Dugdale
Thomas Coates
Thomas D Wright
Thomas Evill
Thomas Lamb
Thomas Leahy
Thomas Newbolt
Thomas Parker
Thomas Smith
Thomas Taylor
Tilly Willis
Tim Fargher
Tim Patrick
Tim Pomeroy
Tim Scott Bolton
Tim Shaw
Timothy Gustard
Tina Jane Hatton-Gore
Tinsel Edwards
Toby Rainbird
Toby Wiggins
Toby Ziegler
Tod Ramos
Tom Baxter
Tom Carr (d.1977)
Tom Fairlamb
Tom Hammick
Tom Hill
Tom Keating
Tom Waring
Tomas Saraceno
Tomilola Olumide
Tomo Campbell
Tony Lattimer
Tony McGee
Tony Noble
Tony O'Malley
Tony Peart
Tony Scullion
Tony Upson
Tony Walton
Tor Falcon
Trevor Bell
Trish O'Hare
Tristram Hillier
Tudor Titzoiu
Twinkle Troughton
Tycjan Knut
Tyga Helme
Unskilled Worker
Ursula Fookes
Uwe Ommer
Uwe Walther
Valerie Barden
Valerie Conway
Valius Naureckas
Vanessa Jackson
Vanessa Lawrence
Vassilis Fotopoulos
Vera Boele-Keimer
Veronica Slater
Veronica Taylor
Vic Trevett
Vicki Ambery-Smith
Victor Anton
Victor Auslander
Victor Willing
Victoria Hall
Victoria Heald
Vincent Balfour-Browne
Vincent Haddelsey
Vincent Yorke
Violet Mimpriss
Vivienne Williams
Vlastislav Hofman
Vojtěch Kovařík
Walter Keeler
Walter Steggles
Walter Thomas Monnington
Wayne Anderson
Wells Tempest
Wilhelmina Barns-Graham
Will Rochfort
William Boyd (Nat Tate)
William Brooker
William Coldstream
William Crosbie
William Crozier
William Dermod O'Brien
William Dring
William Farr
William Favata
William Gear
William George Gillies
William Heath Robinson
William Heaton Cooper
William Ireland
William James Laidlaw Baillie
William James Swann
William Klein
William Littlejohn
William Logsdail
William MacTaggart
William McCance
William Miller Frazer
William Oliphant Hutchison
William Packer
William Peers
William Rothenstein
William Russell Flint
William Staite Murray
William Tillyer
William Walcot
William Watt Milne
William Wilkins
Willie Rodger
Winifred Knights
Winifred McKenzie
Winston Branch
Wyndham Lewis
Xanthe Burdett
Yann Arthus-Bertrand
Yannis Maltezos
Yannis Tsarouchis ∑
Yiannis Spyropoulos
Yvan Sigg
Yves Got
Yves Thos
Zak Ové
Zayd Menk
Zbigniew Rogalski
Zeinab Saleh
Zoi Pappa
Zoobs
[ a y s h ] - Ayshia Muezzin
